,FARE
3093,41.660780892646045
3094,96.65437284486114
3095,67.32865876811547
3096,466.2123710337981
3097,628.6689107453532
3098,58.78674632289961
3099,893.397802494457
3100,102.31419123121682
3101,49.50766552559974
3102,39.35673754581312
3103,58.01136253603862
3104,312.8950613638682
3105,42.42759976320281
3106,406.3372940287694
3107,52.32833754779276
3108,35.728353320451376
3109,40.431098630129604
3110,86.15781868049174
3111,968.8888587964977
3112,883.8225598338473
3113,85.5471325350957
3114,34.630031483884956
3115,419.45326408643956
3116,42.458125219785835
3117,40.96920200185947
3118,42.99375385693265
3119,94.99436270576486
3120,317.56812789210875
3121,278.80651090475874
3122,222.29093123307302
3123,198.18217750952013
3124,40.402753972326394
3125,57.23664064735652
3126,48.69131425083912
3127,97.77170342803126
3128,474.2965551944241
3129,213.77675860149802
3130,41.00175574731225
3131,618.5096490870636
3132,507.0507835472854
3133,102.51009289306383
3134,98.16247804203182
3135,95.70326321260649
3136,48.06476177797332
3137,335.9245346342385
3138,93.33107475780979
3139,53.473474917044925
3140,64.54277364090244
3141,62.79871158777188
3142,369.5403998485065
3143,48.747349932234044
3144,39.18205056678745
3145,83.95128049486605
3146,45.538135167609205
3147,612.1883259736653
3148,143.79090980313882
3149,49.61534097420233
3150,649.1761194012258
3151,256.8895545308401
3152,60.661328754739124
3153,8.558467484837161
3154,174.30592915233615
3155,60.97592629285445
3156,47.0072232725179
3157,255.15829859311702
3158,18.021520633001956
3159,316.5454594574663
3160,51.094262759557694
3161,81.64515414183776
3162,479.8735169548493
3163,45.07572362442612
3164,422.63945189249995
3165,308.0195006461485
3166,444.9984448545774
3167,48.64769831483548
3168,352.72047648249685
3169,84.63169772508252
3170,1191.1892987399897
3171,90.06099530905138
3172,511.688628747524
3173,58.5559137121961
3174,54.59329608268845
3175,74.84088282722648
3176,290.3946402572701
3177,258.90889135515636
3178,282.53224947086994
3179,360.59616131479845
3180,56.227624374739776
3181,46.170923301139034
3182,410.67646489794333
3183,680.7990922058583
3184,44.875004378729194
3185,99.98602015366558
3186,348.14416955703484
3187,46.620168037943344
3188,98.92584872874968
3189,48.6490699369837
3190,297.2755327951172
3191,284.26454359539156
3192,48.84627282856313
3193,90.8703893431638
3194,56.71138680895972
3195,248.41942354097745
3196,55.15411749818667
3197,45.28684186083654
3198,400.48941217535827
3199,521.4786479110408
3200,50.867514931115
3201,738.3672108991392
3202,72.81023307910431
3203,555.9927543281808
3204,86.17464584782482
3205,70.5899731444165
3206,85.06875313684664
3207,191.22438337686495
3208,264.00983768511315
3209,96.62899063729398
3210,953.5746865901231
3211,46.29019307628954
3212,1104.526370283596
3213,50.62900072617588
3214,51.02107240786446
3215,51.371132934382956
3216,51.014929887313194
3217,148.74282104015586
3218,196.5450494045249
3219,46.608392305499734
3220,39.426753582150354
3221,97.58046542427377
3222,46.447793475964296
3223,765.5717418161212
3224,427.1318975523106
3225,76.53312703189378
3226,93.70229414556808
3227,49.12931033280892
3228,450.79761882001844
3229,52.37040437096387
3230,79.33344767236196
3231,44.0628744718806
3232,44.5145146160497
3233,90.26784901979052
3234,93.73609160587533
3235,355.83458036757827
3236,78.12371960378425
3237,59.82965485080728
3238,82.44218471946606
3239,48.64329225218217
3240,76.22963676626003
3241,322.56098578770064
3242,489.447203989196
3243,103.17621600230522
3244,750.5147727509404
3245,35.58348433471041
3246,51.91516117679916
3247,50.732643146597965
3248,41.77048842542971
3249,79.15444483179975
3250,35.04701006272161
3251,604.4900350500388
3252,49.468958215956256
3253,39.32120070193313
3254,57.83124978935604
3255,55.65840880479002
3256,77.9054648906394
3257,57.75626479077252
3258,52.35590744170207
3259,53.06202017861546
3260,85.03905911540349
3261,74.39792029148019
3262,290.36226206300876
3263,536.5785449869275
3264,512.3979028244705
3265,541.1059517626293
3266,456.7329808916506
3267,584.6295720136343
3268,41.31143489176402
3269,81.70108264655241
3270,216.0719509391175
3271,411.4440774505834
3272,92.9830487651718
3273,62.30265390241211
3274,630.4667360029886
3275,259.1456855639047
3276,88.64393869635018
3277,44.25149170350432
3278,95.40482833745499
3279,721.653706940355
3280,111.58315872114184
3281,79.27842399583612
3282,370.28294658445185
3283,79.62463859700213
3284,459.31594478930543
3285,40.509131341158984
3286,615.488459371187
3287,51.396522925054875
3288,928.7471675986454
3289,71.4047154505121
3290,45.032151438586
3291,59.35474744406742
3292,39.58968868856325
3293,30.82523898214734
3294,268.83611147882425
3295,765.0330415413363
3296,42.02216017674443
3297,681.1734890709888
3298,461.3254358815939
3299,62.30722218584094
3300,256.59139629103134
3301,53.96647818017137
3302,544.361644466199
3303,36.792046203205565
3304,400.6091372140386
3305,29.223838109844227
3306,50.15244718487443
3307,123.78315562165957
3308,61.98976807060571
3309,217.90626458371418
3310,858.6624403856239
3311,45.6114673770855
3312,49.151527443896114
3313,89.02634298825208
3314,497.33083146462684
3315,464.51007907109073
3316,281.0300314959064
3317,571.256557842303
3318,268.4693019380812
3319,83.04324792684704
3320,68.82520702370584
3321,827.8861167774006
3322,388.0509795046602
3323,61.739099404093146
3324,52.54434949847435
3325,632.9621357072233
3326,45.69177201096668
3327,81.50311755276176
3328,555.4284483625411
3329,42.458125219785835
3330,63.61532045682596
3331,318.40975820842516
3332,43.49816420834435
3333,55.13491314728584
3334,101.68614161356814
3335,74.64597246036661
3336,483.5635641677595
3337,47.529010876831116
3338,45.052984588034434
3339,723.3547109838447
3340,42.651176552982285
3341,100.62370566710402
3342,32.660454771461445
3343,459.37104234936845
3344,82.19584684286093
3345,678.5508703544537
3346,628.6925436288835
3347,46.90127809772532
3348,52.88495040236785
3349,723.8054472616849
3350,56.00549227918456
3351,55.11417133926303
3352,432.7387910841016
3353,100.94520702709302
3354,108.20392721321068
3355,66.01149558635198
3356,725.5987160134827
3357,60.62704588953653
3358,615.1731820156464
3359,422.6455606365584
3360,456.1625570970049
3361,492.01307474011935
3362,527.6391372881249
3363,776.450168150011
3364,1188.9423460760559
3365,93.3793360503456
3366,424.25729145177166
3367,1005.2273625935162
3368,86.19014006117541
3369,71.4047154505121
3370,97.71903108925069
3371,91.61514644802014
3372,48.09118163228964
3373,603.1450725092723
3374,83.40046519504006
3375,49.00784021148577
3376,70.16236060690977
3377,44.61618366401441
3378,422.8415245589144
3379,757.8530498418828
3380,50.11050685974046
3381,52.69616587030814
3382,79.32278909021733
3383,88.14577637081545
3384,48.43856973964657
3385,47.970757197141275
3386,76.43175088250892
3387,27.154234574591605
3388,6.012280390498452
3389,423.9558631014235
3390,92.11346914507385
3391,594.1423690285619
3392,583.2801675579403
3393,84.1605099190612
3394,718.2219119869402
3395,100.71933048597431
3396,47.64302980939239
3397,405.02405963457414
3398,43.58147773471555
3399,56.06696596614479
3400,97.69773383394381
3401,540.9811592016079
3402,235.55494498082584
3403,54.563431734177065
3404,282.9379077372796
3405,36.37193178779963
3406,123.84559173379431
3407,54.65854374234034
3408,357.91183204997174
3409,583.5068345541961
3410,47.199794035914046
3411,507.0377153254161
3412,41.00175574731225
3413,43.83534924663952
3414,76.23735046433355
3415,47.97412516574402
3416,57.43619894192466
3417,31.25257102307681
3418,95.59353614036435
3419,612.5383050348772
3420,370.69972017251905
3421,43.94573707360107
3422,28.472932865656727
3423,54.58917286804026
3424,453.4925589775415
3425,947.8885998594573
3426,45.15401849923653
3427,204.5054457628983
3428,49.392033603223986
3429,90.59614755910316
3430,51.12124799073773
3431,46.2967706749455
3432,658.5483578792612
3433,549.3516688428056
3434,290.59031122183296
3435,82.51621806234435
3436,92.7853165764867
3437,55.16506662140118
3438,732.4016114015226
3439,453.51990470424823
3440,922.4981116687791
3441,47.43118490468623
3442,290.9302910014976
3443,96.34531114457624
3444,48.06476177797332
3445,97.75277575345747
3446,121.75986826018841
3447,166.9190087850917
3448,62.501299946027764
3449,883.2184464113578
3450,398.5573630734535
3451,78.378916610561
3452,663.0519089844227
3453,616.0147511626482
3454,461.4650427040432
3455,444.7476341362008
3456,55.541176021081675
3457,39.53643939969553
3458,48.17564528411168
3459,607.5966422364806
3460,690.06957715447
3461,85.24156612600603
3462,290.0348997542113
3463,59.09287268840343
3464,90.29528977361653
3465,355.3354090772544
3466,303.7120300815665
3467,611.7687092529172
3468,99.52604855183587
3469,370.7311431598062
3470,47.682916061605646
3471,50.210422781567225
3472,35.983989449605076
3473,750.5141547781149
3474,77.0721648891688
3475,45.43824105750382
3476,73.15687966581645
3477,62.33174152392901
3478,322.8115653874212
3479,744.9517279851368
3480,100.6242199739604
3481,307.86433028133285
3482,454.9130621586225
3483,932.2191778572654
3484,100.25590926464251
3485,144.1227859726474
3486,43.75759792478318
3487,198.8794960228738
3488,854.5186755226337
3489,25.779194843858665
3490,83.33788996411272
3491,55.461220912034115
3492,662.3745336947027
3493,88.18614240902305
3494,512.2370103460377
3495,93.5378609927914
3496,79.27842399583612
3497,917.4743982820572
3498,79.27842399583612
3499,93.25554411685592
3500,684.8566193161972
3501,268.13799771201894
3502,83.28474918823824
3503,38.702066529446576
3504,45.66716580032908
3505,336.68241291969656
3506,67.81121513259829
3507,48.99646609502466
3508,179.44365833205825
3509,63.01935504892181
3510,76.43580964422442
3511,43.14640398141486
3512,472.54174543185553
3513,737.8893086016362
3514,100.20986224729901
3515,876.0044778151118
3516,94.13626501529808
3517,683.0901202060159
3518,396.89471805872154
3519,30.195249970018395
3520,51.84470755242967
3521,687.3721317409704
3522,40.30983245383466
3523,313.4378805374581
3524,41.44693659478519
3525,39.631954247692725
3526,574.672545714804
3527,50.07438772336902
3528,257.14108755660936
3529,73.5974443358924
3530,82.04101721915947
3531,143.79090980313882
3532,46.36174087185645
3533,479.88217494808777
3534,101.36438439501056
3535,53.43263455296086
3536,53.44045982208541
3537,57.121842431195276
3538,88.94732781723015
3539,64.02475243776152
3540,419.1447849045052
3541,235.7146637417598
3542,50.37601849882822
3543,928.0822424468763
3544,58.40606873066941
3545,543.6883739839458
3546,34.725679423153565
3547,69.09056171257403
3548,84.45132563847781
3549,84.08929859671093
3550,46.64443019827503
3551,91.09439129440597
3552,43.605253729107204
3553,538.9426273253835
3554,292.9101526820434
3555,318.21835546588886
3556,99.24928755147661
3557,29.255357399796768
3558,523.470587957524
3559,45.42054695966122
3560,73.81732927967644
3561,83.27394586455766
3562,271.3130760137599
3563,96.12317904902105
3564,1006.1612798529503
3565,466.0738440230835
3566,51.92517414880648
3567,37.341942975617364
3568,45.483657071356234
3569,316.2271503377198
3570,266.21987244672596
3571,401.9733378317444
3572,54.398811067766545
3573,59.772117044234726
3574,395.40875975326685
3575,61.23486995304018
3576,616.5456061175728
3577,87.10714010355696
3578,57.07596869715516
3579,72.71210560279073
3580,716.4387980010666
3581,317.6834887579207
3582,41.438340224480484
3583,61.25454911779909
3584,420.15459732853867
3585,52.1617088499713
3586,252.62741069241028
3587,96.00837818547659
3588,52.161399508155434
3589,77.19094465380621
3590,135.71334238684616
3591,518.3984577056949
3592,97.94936458496215
3593,87.37713873046384
3594,767.3938212852277
3595,49.83677172954175
3596,55.70153342424661
3597,534.1635982879807
3598,27.21826583528254
3599,42.300690446987105
3600,94.31698741604494
3601,419.25380614123776
3602,227.48275098051775
3603,93.91534624899121
3604,385.1686935391539
3605,430.8201110574717
3606,89.51944090435241
3607,96.19260773260095
3608,524.9516619415132
3609,99.69449597100973
3610,89.46717747680655
3611,50.013780803745554
3612,306.2411229349415
3613,202.9066838243518
3614,60.12433866157318
3615,446.5001761204965
3616,714.5358495302345
3617,98.62995481892597
3618,86.92640245262365
3619,212.14496885148031
3620,59.14229337984577
3621,295.42417391005444
3622,570.8438019524622
3623,17.997947609589925
3624,371.7209658890785
3625,52.592536466519086
3626,61.31507942043636
3627,410.76336097869887
3628,35.583375092743765
3629,90.67116988109538
3630,959.4658395889447
3631,65.14376368129331
3632,283.04411258891577
3633,277.68924119604804
3634,395.0738008244978
3635,77.03011494110082
3636,51.5764959119969
3637,56.033082151457535
3638,37.869758908885274
3639,26.733440308403846
3640,338.0939620315642
3641,396.9592885469922
3642,92.83200086361796
3643,792.7840764246425
3644,64.07701470594446
3645,97.13656432331722
3646,252.7472893626047
3647,235.55494498082584
3648,323.9569552267354
3649,83.70403115541386
3650,516.6924582918866
3651,48.26201736987081
3652,53.70286958435345
3653,389.40580742267673
3654,897.3531865944818
3655,271.8998867475099
3656,212.2264615731068
3657,406.68796149741246
3658,42.19974262024476
3659,81.79545982302683
3660,54.39235334076117
3661,92.52350565882031
3662,79.97977090942219
3663,1121.1649231273216
3664,43.4913415108752
3665,90.1250990468313
3666,906.9140977698805
3667,349.83999746317517
3668,290.2901937031152
3669,51.941201897595995
3670,12.034256972761549
3671,59.84268745896628
3672,101.84950204528246
3673,56.93351890451494
3674,90.68970544332329
3675,447.67747354361956
3676,83.47417933210653
3677,62.53974823978174
3678,52.546140459608154
3679,81.93661572090802
3680,30.694158937649895
3681,965.5938873032571
3682,49.10230681230827
3683,53.38126971529502
3684,51.7559603011504
3685,57.70753233013745
3686,288.1202062909867
3687,31.697006358535877
3688,178.5580156448356
3689,62.41003130222275
3690,48.19625726129924
3691,342.2977876225473
3692,525.6620269104905
3693,587.9143076177788
3694,78.29613466807994
3695,75.27547653277324
3696,79.82313708417384
3697,75.3606591009478
3698,87.70705578747975
3699,807.1952867086015
3700,45.231976548719906
3701,99.04928017856409
3702,26.97987820859975
3703,53.06529666718314
3704,85.09960765169745
3705,381.89704126666805
3706,477.4569138846108
3707,538.7811266745144
3708,106.38309630372879
3709,26.964837996316177
3710,377.5294528703932
3711,356.25442957902
3712,47.647719113756885
3713,35.8368225092361
3714,545.384206147617
3715,479.2016834352296
3716,63.93193621781399
3717,52.75363336797586
3718,44.886449278901324
3719,52.893812314932745
3720,56.36728026530477
3721,304.6475424418557
3722,730.266991664396
3723,428.47646821775203
3724,606.1525351622562
3725,31.047549369277537
3726,448.0584875277879
3727,521.540952926914
3728,64.26740064137334
3729,50.40627320215505
3730,311.691831629192
3731,83.98945878752744
3732,82.18193849174418
3733,56.808391820780244
3734,687.5459978439853
3735,26.61101010755694
3736,11.285849082363212
3737,46.164924843778635
3738,678.1758005110321
3739,57.372462925834796
3740,329.8372355452456
3741,280.36494013562526
3742,90.09343124269793
3743,874.6048542371873
3744,412.3702660487579
3745,218.321524451436
3746,86.72963508398226
3747,36.12303072535513
3748,895.8672152625909
3749,76.0910324545442
3750,100.53994805109296
3751,322.7268922590928
3752,45.58638616760947
3753,567.8633520536688
3754,104.45721581210407
3755,43.88723894128737
3756,97.03939678893492
3757,80.74683718200723
3758,50.23275455478274
3759,603.4132573637411
3760,456.47075217444666
3761,46.3109315668537
3762,57.43619894192466
3763,83.49004683667118
3764,59.54888723533145
3765,331.4615928023659
3766,246.26573703053924
3767,66.74786419246946
3768,219.17887774456952
3769,78.14219455699235
3770,43.056380507648015
3771,40.89501556984174
3772,82.22317220191431
3773,32.53153520569141
3774,38.08434222129351
3775,160.50851036655737
3776,207.09819705613018
3777,86.62085827211911
3778,35.859097908146836
3779,49.386051796827886
3780,53.70534050041893
3781,543.2530344968347
3782,263.357857895264
3783,47.91204356117929
3784,45.039311673100286
3785,122.89134626924913
3786,80.42010839537139
3787,1171.3441717955336
3788,58.42142779140982
3789,74.13520746979005
3790,359.4218210509958
3791,883.9151506575763
3792,58.105247748931816
3793,565.0388943869677
3794,30.208740652102627
3795,563.2532704986842
3796,82.63851034871605
3797,275.1199905962825
3798,40.47953538228151
3799,986.0271571373372
3800,83.9583223373297
3801,269.03546056096934
3802,93.25554411685592
3803,545.039019755919
3804,9.013826080485499
3805,677.5838983822294
3806,56.894127996069976
3807,368.96584362546906
3808,45.802784482508756
3809,57.087335812675406
3810,82.48735532599397
3811,56.30164814365343
3812,583.4527013574184
3813,576.4045904793481
3814,687.1801073555241
3815,104.20980911206438
3816,41.97033252805118
3817,398.38769553712285
3818,38.60163560365842
3819,381.4371083540604
3820,704.227801505872
3821,452.3687579502247
3822,456.4441574315111
3823,374.37905958808705
3824,44.78541536769923
3825,40.65952882376839
3826,45.052984588034434
3827,47.06363549966444
3828,76.3416035374041
3829,48.19625726129924
3830,53.33711174099893
3831,111.00402358144642
3832,88.55840605031267
3833,279.3573775800407
3834,71.0524721424528
3835,26.92066679189742
3836,53.70534050041893
3837,79.05629190028093
3838,48.1271016886755
3839,100.3809617838448
3840,84.24004189431344
3841,277.8663408380903
3842,49.49152308456454
3843,48.77055667583255
3844,57.113826151241426
3845,503.36363953329874
3846,510.0626618513109
3847,383.4167301863608
3848,44.92783726012061
3849,509.15432895645495
3850,47.762783596486344
3851,87.7935884572151
3852,57.8715068303285
3853,854.785871283923
3854,884.0196752727115
3855,60.80213401936692
3856,658.7620287881882
3857,8.742461324404424
3858,82.36566768594083
3859,92.41132828976184
3860,99.29973375283585
3861,58.459026059509604
3862,735.6537679164983
3863,76.68487996042475
3864,49.27907333461086
3865,286.90315174561147
3866,51.77375869804436
3867,304.91058211586767
3868,57.406775411349265
3869,101.38895444799982
3870,94.48503279548724
3871,97.52048371951079
3872,97.02949575218864
3873,644.5317716341118
3874,60.376394553926076
3875,93.00744867204189
3876,37.631357646386085
3877,55.18729457083978
3878,59.92115135976137
3879,44.85277769167773
3880,662.6694167917353
3881,74.064748689254
3882,633.9722364063091
3883,871.8046366777114
3884,138.35975720096343
3885,39.390238131844946
3886,1184.1160909214507
3887,68.34010886998755
3888,38.50525729657054
3889,398.8931320911615
3890,38.418838986769934
3891,51.95844378679022
3892,44.506865560098916
3893,53.8526785623611
3894,525.6620269104905
3895,75.12992878561523
3896,50.079424892940025
3897,99.33410151647605
3898,94.48503279548724
3899,90.83158330740375
3900,94.64590760075592
3901,50.49699243619439
3902,55.508148872407446
3903,187.9381437896584
3904,316.61941028587063
3905,101.7710856920813
3906,44.850576527448375
3907,75.94284279892271
3908,362.8273966366816
3909,94.90579068485631
3910,82.3133476037122
3911,280.8348346332899
3912,51.549929692490664
3913,417.6027385479781
3914,273.59740861986324
3915,94.69402875508924
3916,99.9447876618721
3917,78.10757429404282
3918,57.492998631660214
3919,313.9908292425973
3920,30.78617203755444
3921,115.738364307858
3922,969.3912545826283
3923,48.65901192732147
3924,42.62250689999446
3925,447.3136236121947
3926,50.88779807128715
3927,384.1734929110419
3928,624.6001158527972
3929,25.12283079969207
3930,95.91283945627458
3931,516.4155881170614
3932,32.791780078231255
3933,32.32508628136565
3934,802.4843442075102
3935,1190.5119234502697
3936,87.14853454817884
3937,49.386051796827886
3938,20.474792942840068
3939,927.9931271666346
3940,276.1091067310479
3941,40.377090219292704
3942,66.40803815853556
3943,45.161314760889006
3944,91.45777880113587
3945,104.21125283643637
3946,51.094262759557694
3947,81.74029009165803
3948,73.59089339868989
3949,450.41854725236436
3950,406.8186774375926
3951,100.46279979929791
3952,93.25554411685592
3953,282.1547605066237
3954,786.7554775007553
3955,41.32486892684593
3956,56.149959466805825
3957,528.2338684505437
3958,595.4025084132779
3959,863.5164208518909
3960,50.59318787680938
3961,44.215674226802086
3962,320.43808193695634
3963,586.1907007854566
3964,52.40674386561958
3965,385.3014010687165
3966,1103.5913779251975
3967,29.908901294488295
3968,96.00842763982057
3969,64.89715704384281
3970,82.85406599157315
3971,96.41886221798678
3972,56.51003392950087
3973,50.0634467493527
3974,95.05507347127971
3975,90.804344606219
3976,92.85589162003586
3977,94.48802259333094
3978,606.3630817358295
3979,57.977256512431104
3980,72.8321648347266
3981,51.354022489611395
3982,238.6917451557181
3983,27.969859615394675
3984,677.0318647484173
3985,49.718690867565634
3986,46.83053159287221
3987,867.1988870739946
3988,44.78541536769923
3989,90.9203128308693
3990,690.129001602428
3991,53.582013548308076
3992,122.01116870692614
3993,343.4961304974115
3994,45.600115367350185
3995,33.31586798085658
3996,45.94279274822342
3997,52.29614860596591
3998,47.20248361353925
3999,92.8836307824041
4000,102.25413058768692
4001,301.7223178162668
4002,50.83964404823668
4003,191.8883487888674
4004,64.14670420125634
4005,56.481607871233834
4006,37.37403785554734
4007,603.4490684166234
4008,53.49199905942262
4009,53.88244971123203
4010,40.066423249411656
4011,654.2108084886962
4012,284.42914182417684
4013,328.7511216099173
4014,411.7219315034238
4015,170.0693614004331
4016,686.5928717014559
4017,48.60601658948946
4018,683.5710295455561
4019,71.71900344908062
4020,410.61030344263384
4021,420.30662804892347
4022,327.2250020554285
4023,99.9791554255123
4024,226.32857601025134
4025,609.3153151389854
4026,86.2047782594491
4027,41.25461198923173
4028,76.98275212654683
4029,95.88471394278744
4030,101.07360400512829
4031,471.8428961982939
4032,65.8233071732627
4033,48.61821969882293
4034,713.6559813689772
4035,98.92584872874968
4036,77.35141126705257
4037,89.27299442189539
4038,100.83620497800952
4039,440.8168613699092
4040,130.89228091328
4041,79.16939540283741
4042,486.5205683166025
4043,350.2257046102582
4044,55.460862779602664
4045,177.6447440740215
4046,8.292932274635977
4047,76.10800674718234
4048,54.563431734177065
4049,345.7985270258282
4050,586.6715469449184
4051,719.7976684160403
4052,33.728917467227376
4053,70.61823468520853
4054,62.03791139940269
4055,267.8388165063372
4056,667.6056199633026
4057,54.189149314728745
4058,105.42512854198094
4059,335.3635367307411
4060,74.67499403014772
4061,53.34099299294244
4062,51.08565732018374
4063,75.67916650228943
4064,58.01024044154793
4065,217.9881344332698
4066,472.7208953848367
4067,44.50208171508771
4068,246.14073900131612
4069,97.9574473129161
4070,442.192937410134
4071,100.83185094443313
4072,845.8089809456148
4073,420.1576218599927
4074,263.88546640886517
4075,11.24357690686791
4076,555.3126329436377
4077,96.39542063336344
4078,106.47416617528562
4079,457.3350488989331
4080,482.8089653840572
4081,63.61312220982885
4082,92.81624349529314
4083,50.692798659916065
4084,854.5186755226337
4085,83.17741766645949
4086,25.50431779966675
4087,577.4605669739499
4088,529.2826800523682
4089,59.05147824378155
4090,91.51313749637374
4091,48.01196383912752
4092,44.37560929831451
4093,279.4720049829803
4094,86.76821679934565
4095,975.0568765717079
4096,321.00428282582766
4097,135.2549499715518
4098,52.05513975495719
4099,92.3393032224536
4100,99.47742878775126
4101,386.30279319664504
4102,51.40009412622584
4103,77.85025145238987
4104,278.0900707296325
4105,167.47899246754423
4106,690.363658268804
4107,216.16452161327246
4108,457.03558827156695
4109,4.0136002255979095
4110,31.084577311392366
4111,45.3747759251973
4112,506.75445780565957
4113,42.458125219785835
4114,101.83651974397236
4115,425.0535275771756
4116,51.057956178663055
4117,35.72438535244154
4118,33.74852189391252
4119,616.9879482625556
4120,245.87029936344462
4121,79.05629190028093
4122,100.53994805109296
4123,571.6337580292881
4124,91.89479994641293
4125,49.39301253168194
4126,57.36427972551318
4127,71.25650562163055
4128,44.16290956002492
4129,44.956670915578655
4130,185.82528671329152
4131,654.615796226045
4132,55.742035209124474
4133,305.60559230951463
4134,711.9069961966924
4135,541.6708213494061
4136,419.1886344886688
4137,91.52802384386993
4138,616.7580505226289
4139,48.66209499637421
4140,486.8662988008166
4141,85.68255789441837
4142,706.4824611669441
4143,324.7578411649874
4144,81.23677476534199
4145,583.8490104605063
4146,24.185919668140247
4147,155.27955006702783
4148,49.56687863469686
4149,83.33788996411272
4150,262.9548971854041
4151,39.501142988933566
4152,76.22963676626003
4153,91.9170218972677
4154,191.5947225862989
4155,81.37689406677121
4156,766.6853809588061
4157,92.52350565882031
4158,421.3248900973253
4159,428.44894781065835
4160,491.3092389855156
4161,101.3401568848184
4162,722.2132243268401
4163,310.9877555051784
4164,61.645771590934174
4165,615.2769300053333
4166,98.06059104668044
4167,768.4588097676979
4168,102.6367285776978
4169,46.624407922900055
4170,82.6498633207881
4171,48.83432809612949
4172,158.96490990334945
4173,106.00729589586275
4174,86.47115925845893
4175,84.66021696513774
4176,97.52521526224871
4177,43.0188987594981
4178,48.948200102484364
4179,656.8780964671452
4180,505.2343394974331
4181,543.2587824996862
4182,38.655601885327464
4183,346.4043328383939
4184,379.7951273183953
4185,57.68774390462946
4186,92.07890005656088
4187,896.0527397931224
4188,87.6700347812397
4189,39.54965856891023
4190,29.33573029499762
4191,47.07561603478615
4192,212.86845203175903
4193,46.72893171060635
4194,65.85217742314921
4195,380.1738911322706
4196,94.78733110428595
4197,86.03730509222584
4198,93.42180639870325
4199,446.2461488875354
4200,63.31022191347447
4201,51.79731408636077
4202,741.472206187565
4203,427.93846779573727
4204,412.3993067931437
4205,318.7276735883837
4206,92.06684796923244
4207,45.93864482832254
4208,46.93902671888891
4209,89.54309123640054
4210,274.4426153065626
4211,536.8353998919993
4212,231.6362132758143
4213,422.48193783447346
4214,94.11174567720997
4215,491.72595375047456
4216,1122.9657252235104
4217,47.57865338744524
4218,553.2478369092365
4219,33.51141088658178
4220,94.89801167222362
4221,100.47618501734183
4222,58.97768832244446
4223,394.72285397060966
4224,321.8020885873367
4225,42.000857873803476
4226,81.72977258664625
4227,123.16186373078192
4228,547.0308841802115
4229,317.56812789210875
4230,473.3903395631104
4231,65.45170893520546
4232,53.08584761073172
4233,34.78766947069045
4234,382.11448364378026
4235,695.6873411985647
4236,728.3792169932016
4237,368.84286761730306
4238,488.54731664207594
4239,650.128797948589
4240,254.13130337010784
4241,228.42970887336907
4242,39.139170918429336
4243,444.1062609139126
4244,70.5899731444165
4245,48.40694487408657
4246,49.37811791279129
4247,44.25831325458985
4248,100.53994805109296
4249,48.47111754401686
4250,92.62065389256286
4251,867.247406520033
4252,50.263848605450626
4253,92.08342194867866
4254,42.58606841650335
4255,51.6337504323297
4256,505.59206652494
4257,61.19477078342569
4258,835.9272593351233
4259,60.657599549503644
4260,61.34360656830292
4261,473.0994087398017
4262,1049.4650073392208
4263,351.7276670874722
4264,516.8732569903563
4265,524.4011087985957
4266,39.94799605602503
4267,723.0016751328006
4268,70.8303400468976
4269,482.4354526001996
4270,47.933883818680656
4271,464.01971919166186
4272,174.63054871652596
4273,426.5760058687223
4274,83.30926852632635
4275,52.18901261907155
4276,81.17556442354439
4277,500.78031657960645
4278,57.30214347286849
4279,317.6229447479297
4280,100.1693071830251
4281,205.41922077458887
4282,250.83305746505872
4283,46.489129829987085
4284,700.1679046478766
4285,75.78150370399132
4286,87.87377999054374
4287,175.45302966034401
4288,77.22522992513052
4289,52.95792799261245
4290,89.69687989890085
4291,55.06856275531577
4292,49.53886636662878
4293,178.46340965685707
4294,53.784815820911135
4295,95.45555693089655
4296,100.56121842233111
4297,425.67135449826816
4298,102.59574248692428
4299,102.01725739490567
4300,245.43403079926264
4301,630.8196605692337
4302,44.05674954514315
4303,51.57112859396994
4304,95.35719158229479
4305,59.02944601708186
4306,196.76289121975975
4307,90.54663923171505
4308,468.99752243482016
4309,61.60631715574174
4310,346.128449181763
4311,331.06722330846145
4312,426.3124908250195
4313,1029.772515172508
4314,92.85589162003586
4315,75.57328069637742
4316,47.0072232725179
4317,255.6503089761441
4318,41.92933920241146
4319,467.6216968135335
4320,395.61956266632967
4321,211.3091286553667
4322,50.15244718487443
4323,375.0062124630888
4324,493.5466218436968
4325,51.421765789221325
4326,1021.8884168095362
4327,225.96496091584908
4328,57.25181664193682
4329,4.8340618457685665
4330,64.09975580824299
4331,26.058790113876704
4332,56.868644158764354
4333,78.15786771869345
4334,53.99182708273661
4335,57.63760749848641
4336,544.6603250101557
4337,448.527033288478
4338,44.71352594065892
4339,389.1105266687427
4340,498.276939606255
4341,35.79589049425056
4342,52.00188925095998
4343,38.59295010580958
4344,98.94255312982456
4345,284.73574286653695
4346,87.03212215029316
4347,60.07630628445057
4348,81.43881001058931
4349,587.799399560622
4350,460.92898093477174
4351,91.22406135551344
4352,72.09993031563043
4353,517.6604772364387
4354,1006.1268193816096
4355,43.25964156559481
4356,34.632538527036694
4357,260.1772469300287
4358,474.34458502765546
4359,25.423901737059214
4360,134.99591177792138
4361,88.27735089143503
4362,583.5692756252162
4363,96.85541728865198
4364,108.1740877254607
4365,44.506335266459686
4366,615.0376099822286
