,House ID,bathrooms,bedrooms,blessings,builder,capital_distance,date,dining_rooms,dock_distance,farm,garden,holy_tree,king_visited,knights_house_distance,location,market_distance,renovation,river_distance,sorceror_cursed,tower_distance
778,1848832245.0,3.0,4.0,122.0,3.0,37.747442,-1.0,3.0,16.110774,1.0,0.0,-1.0,0.0,48.60155,3.0,58.319037,0.0,59.984009,1.0,222.115052
140,1848832247.0,2.0,4.0,133.0,7.0,26.743419,-1.0,3.0,89.659564,1.0,0.0,1.0,0.0,37.300758,3.0,92.709723,0.0,15.603738,1.0,7.561299
779,1848832251.0,4.0,2.0,108.0,3.0,52.330133,-1.0,2.0,79.545081,1.0,0.0,-1.0,0.0,62.903408,1.0,79.004383,0.0,48.937057,1.0,31.775229
138,1848832256.0,2.0,4.0,148.0,1.0,12.048078,-1.0,2.0,25.45865,1.0,0.0,1.0,0.0,22.325481,-1.0,70.831585,1.0,39.731967,1.0,54.01831
141,1848832262.0,4.0,2.0,89.0,7.0,70.819249,-1.0,2.0,130.880324,2.0,0.0,1.0,0.0,81.63501,3.0,26.340926,1.0,25.232124,1.0,257.505458
780,1848832266.0,2.0,2.0,89.0,3.0,70.996559,-1.0,2.0,31.970824,1.0,0.0,1.0,0.0,81.965819,3.0,32.008301,0.0,19.042968,1.0,100.264246
142,1848832271.0,2.0,4.0,68.0,7.0,91.543456,-1.0,3.0,132.024974,1.0,0.0,1.0,0.0,101.821305,3.0,14.553988,0.0,52.089764,1.0,38.193961
160,1848832275.0,4.0,3.0,84.0,9.0,75.901846,-1.0,2.0,40.963237,1.0,0.0,1.0,0.0,86.628205,4.0,-1.0,0.0,2.000122,1.0,66.045933
781,1848832280.0,4.0,4.0,113.0,3.0,46.780597,-1.0,3.0,25.841303,2.0,0.0,1.0,0.0,56.890469,3.0,99.343045,1.0,64.175737,1.0,-1.0
782,1848832285.0,4.0,2.0,59.0,3.0,101.159467,-1.0,2.0,4.132532,1.0,0.0,1.0,0.0,111.255174,4.0,116.085954,0.0,23.860917,1.0,97.346376
131,1848832287.0,2.0,3.0,148.0,5.0,12.167515,-1.0,4.0,29.362958,0.0,1.0,1.0,-1.0,22.34983,3.0,122.954872,1.0,38.154411,1.0,250.750664
130,1848832290.0,2.0,3.0,84.0,2.0,75.914175,-1.0,2.0,94.837427,1.0,0.0,-1.0,0.0,86.208601,-1.0,32.626468,0.0,8.691349,1.0,81.928145
131,1848832292.0,2.0,4.0,142.0,2.0,17.73215,-1.0,3.0,82.682103,0.0,1.0,-1.0,-1.0,27.858013,1.0,12.492598,0.0,56.586991,0.0,99.442827
783,1848832298.0,2.0,2.0,102.0,3.0,57.619359,-1.0,2.0,34.004018,1.0,0.0,1.0,0.0,67.95033,3.0,40.632012,0.0,11.562245,1.0,11.610205
130,1848832303.0,-1.0,3.0,120.0,4.0,40.381907,-1.0,4.0,11.143165,2.0,-1.0,-1.0,0.0,50.926313,-1.0,81.277566,0.0,41.903088,0.0,44.220207
145,1848832309.0,4.0,4.0,149.0,0.0,11.266606,-1.0,2.0,6.421106,1.0,0.0,1.0,0.0,21.685746,1.0,-1.0,0.0,1.812034,1.0,71.190425
136,1848832312.0,4.0,3.0,106.0,6.0,54.187368,-1.0,3.0,2.95428,1.0,0.0,-1.0,0.0,64.258282,3.0,68.089307,-1.0,50.985579,1.0,50.143563
143,1848832315.0,3.0,3.0,119.0,7.0,41.399384,-1.0,3.0,12.094687,2.0,0.0,1.0,0.0,51.806218,2.0,9.784986,0.0,5.48966,1.0,129.748996
139,1848832320.0,3.0,3.0,148.0,1.0,12.246635,-1.0,4.0,13.399839,2.0,-1.0,-1.0,0.0,22.831679,4.0,34.685199,0.0,6.083975,1.0,127.169718
784,1848832326.0,2.0,2.0,98.0,3.0,61.624439,-1.0,2.0,92.550154,1.0,0.0,0.0,0.0,71.730855,2.0,-1.0,0.0,30.818088,0.0,90.405687
124,1848832330.0,4.0,4.0,151.0,8.0,9.476074,-1.0,2.0,25.811232,1.0,0.0,1.0,0.0,19.548089,3.0,61.840893,0.0,15.09891,1.0,96.677212
132,1848832334.0,2.0,3.0,35.0,5.0,125.452287,-1.0,2.0,29.775145,1.0,-1.0,1.0,0.0,135.820436,3.0,59.08375,0.0,2.100067,1.0,54.693711
125,1848832339.0,2.0,4.0,142.0,8.0,17.862974,-1.0,4.0,16.42069,1.0,0.0,1.0,0.0,28.378738,3.0,8.844021,-1.0,31.438504,-1.0,26.828865
158,1848832344.0,2.0,3.0,84.0,-1.0,76.21718,-1.0,2.0,79.655753,1.0,0.0,1.0,0.0,86.614056,3.0,-1.0,1.0,25.064507,1.0,223.939024
132,1848832350.0,2.0,3.0,74.0,2.0,-1.0,-1.0,2.0,7.718033,1.0,0.0,0.0,0.0,-1.0,3.0,31.889799,0.0,12.447496,0.0,78.366933
133,1848832352.0,4.0,4.0,141.0,5.0,18.974117,-1.0,4.0,69.906585,1.0,0.0,1.0,0.0,29.578088,1.0,107.546194,0.0,10.378484,1.0,49.088005
785,1848832357.0,2.0,-1.0,112.0,3.0,47.836914,-1.0,2.0,-1.0,1.0,0.0,1.0,0.0,58.474685,-1.0,16.419318,0.0,11.178097,1.0,90.609395
133,1848832363.0,2.0,-1.0,112.0,2.0,48.429214,-1.0,4.0,52.002774,1.0,0.0,1.0,0.0,58.87758,3.0,-1.0,0.0,27.705984,1.0,70.844396
161,1848832367.0,2.0,3.0,16.0,9.0,143.746301,-1.0,2.0,102.714843,1.0,0.0,1.0,0.0,154.5827,2.0,33.924875,0.0,26.126262,1.0,40.93463
134,1848832371.0,3.0,4.0,149.0,2.0,11.167703,-1.0,-1.0,21.333793,1.0,0.0,1.0,0.0,21.918794,4.0,82.842089,0.0,22.298651,1.0,74.518347
786,1848832374.0,2.0,2.0,131.0,3.0,28.907157,-1.0,4.0,58.620618,1.0,0.0,1.0,0.0,39.818556,3.0,11.44432,0.0,33.32562,1.0,71.58528
159,1848832377.0,2.0,3.0,147.0,-1.0,13.46855,-1.0,2.0,80.898834,1.0,0.0,1.0,0.0,23.703468,4.0,35.914311,1.0,25.414278,1.0,-1.0
137,1848832381.0,2.0,2.0,29.0,6.0,130.509441,-1.0,2.0,37.126482,1.0,0.0,1.0,0.0,141.026575,-1.0,19.788529,0.0,58.055145,1.0,158.602879
135,1848832387.0,-1.0,4.0,112.0,2.0,47.981199,-1.0,4.0,72.102642,1.0,0.0,1.0,0.0,58.184771,3.0,18.254319,0.0,83.806856,1.0,-1.0
131,1848832390.0,3.0,4.0,153.0,4.0,6.611097,-1.0,4.0,-1.0,1.0,0.0,1.0,0.0,16.672076,2.0,37.039044,0.0,26.512343,1.0,8.543643
160,1848832394.0,2.0,3.0,99.0,-1.0,60.818098,-1.0,3.0,8.882348,1.0,0.0,1.0,0.0,70.894482,1.0,1.859871,0.0,59.781278,1.0,122.871429
140,1848832398.0,4.0,4.0,28.0,1.0,132.383351,-1.0,-1.0,36.28429,1.0,0.0,1.0,0.0,143.364387,3.0,-1.0,-1.0,59.038717,-1.0,49.934311
161,1848832402.0,2.0,2.0,143.0,-1.0,16.568566,-1.0,4.0,26.468226,2.0,-1.0,1.0,0.0,27.305298,2.0,88.59767,0.0,38.628382,1.0,19.151005
162,1848832408.0,4.0,2.0,123.0,9.0,37.283303,-1.0,3.0,62.157457,1.0,-1.0,0.0,0.0,47.614974,1.0,13.251546,0.0,78.342163,0.0,37.791936
787,1848832411.0,3.0,3.0,113.0,3.0,47.40638,-1.0,2.0,67.507377,1.0,-1.0,-1.0,0.0,57.779081,4.0,-1.0,0.0,0.60732,1.0,220.72491
126,1848832415.0,2.0,4.0,157.0,8.0,3.430575,-1.0,4.0,121.340926,1.0,0.0,1.0,0.0,13.519343,-1.0,-1.0,0.0,77.982731,1.0,-1.0
163,1848832421.0,2.0,2.0,144.0,9.0,16.202149,-1.0,3.0,13.316011,1.0,0.0,1.0,0.0,26.923085,3.0,67.174551,0.0,11.97079,1.0,103.436651
788,1848832423.0,2.0,2.0,68.0,3.0,91.686099,-1.0,2.0,-1.0,1.0,0.0,-1.0,0.0,101.924766,2.0,78.314056,1.0,10.262742,1.0,204.036872
134,1848832426.0,4.0,3.0,108.0,5.0,51.833143,-1.0,4.0,10.641046,1.0,0.0,1.0,0.0,62.311068,2.0,84.942873,1.0,39.498923,1.0,218.974063
146,1848832428.0,4.0,4.0,65.0,0.0,94.688393,-1.0,4.0,50.973139,2.0,-1.0,-1.0,0.0,104.760066,3.0,134.761273,0.0,35.09883,1.0,94.575924
147,1848832430.0,2.0,4.0,127.0,0.0,32.557197,-1.0,4.0,11.118538,1.0,-1.0,1.0,0.0,42.620162,-1.0,7.761982,1.0,1.907715,1.0,8.914706
789,1848832433.0,3.0,4.0,128.0,3.0,31.907647,-1.0,2.0,95.813771,2.0,0.0,1.0,0.0,42.777597,3.0,-1.0,0.0,41.599053,1.0,21.434943
141,1848832436.0,3.0,4.0,112.0,1.0,47.897837,-1.0,2.0,24.591274,0.0,1.0,1.0,-1.0,58.562252,4.0,16.105396,0.0,30.798371,1.0,53.629348
790,1848832440.0,3.0,2.0,156.0,3.0,4.314455,-1.0,3.0,17.749533,2.0,0.0,1.0,0.0,14.80305,1.0,18.463746,0.0,2.547978,1.0,138.720366
144,1848832443.0,4.0,4.0,80.0,7.0,80.211015,-1.0,-1.0,48.973949,1.0,0.0,1.0,0.0,91.204469,2.0,40.601528,0.0,32.873889,1.0,83.390886
135,1848832449.0,3.0,4.0,151.0,5.0,9.446942,-1.0,3.0,33.634622,1.0,-1.0,0.0,0.0,20.260695,1.0,117.686061,1.0,4.399384,0.0,148.837403
127,1848832451.0,2.0,4.0,82.0,8.0,77.71667,-1.0,2.0,24.723464,2.0,-1.0,1.0,0.0,87.759546,2.0,-1.0,1.0,12.693867,1.0,203.516567
132,1848832453.0,2.0,2.0,111.0,4.0,48.653828,-1.0,2.0,24.88411,2.0,0.0,-1.0,0.0,59.4446,3.0,130.15155,0.0,27.085966,1.0,50.933182
162,1848832455.0,2.0,4.0,74.0,-1.0,-1.0,-1.0,3.0,2.847666,1.0,-1.0,0.0,0.0,-1.0,-1.0,31.386858,0.0,49.229252,0.0,-1.0
128,1848832457.0,-1.0,2.0,58.0,8.0,101.55488,-1.0,4.0,26.373772,1.0,0.0,0.0,0.0,112.261934,3.0,-1.0,0.0,31.77246,0.0,233.434324
148,1848832463.0,4.0,2.0,74.0,0.0,-1.0,-1.0,3.0,20.667007,1.0,0.0,-1.0,0.0,-1.0,2.0,63.808543,1.0,26.032603,1.0,97.570078
163,1848832468.0,3.0,4.0,154.0,-1.0,5.783578,-1.0,4.0,131.077675,1.0,0.0,1.0,0.0,16.59417,3.0,-1.0,0.0,31.601595,-1.0,100.374419
791,1848832470.0,3.0,3.0,106.0,3.0,53.69793,-1.0,4.0,-1.0,1.0,0.0,1.0,0.0,64.463995,4.0,130.619096,0.0,12.696931,1.0,53.98095
138,1848832475.0,3.0,3.0,113.0,6.0,46.703235,-1.0,2.0,25.516308,0.0,1.0,-1.0,-1.0,56.979186,2.0,-1.0,0.0,68.508675,0.0,266.944047
792,1848832478.0,3.0,2.0,74.0,3.0,-1.0,-1.0,2.0,75.896229,1.0,0.0,1.0,0.0,-1.0,4.0,102.827352,0.0,39.019394,1.0,92.292207
133,1848832480.0,2.0,3.0,88.0,4.0,71.762289,-1.0,2.0,103.637511,1.0,0.0,1.0,0.0,82.101467,3.0,86.470474,0.0,41.114003,1.0,157.106108
793,1848832485.0,4.0,4.0,138.0,3.0,21.706847,-1.0,4.0,6.50138,0.0,1.0,1.0,-1.0,31.797306,3.0,9.812633,-1.0,28.299052,1.0,237.064214
145,1848832490.0,2.0,2.0,77.0,7.0,82.704952,-1.0,4.0,98.831742,1.0,0.0,-1.0,0.0,93.28318,3.0,14.926693,0.0,68.308929,0.0,170.390399
164,1848832494.0,2.0,2.0,69.0,-1.0,91.366214,-1.0,2.0,28.750951,1.0,0.0,-1.0,0.0,101.526105,3.0,50.132237,1.0,37.608314,1.0,209.333222
146,1848832497.0,3.0,3.0,57.0,7.0,103.262522,-1.0,3.0,8.039118,2.0,0.0,1.0,0.0,113.932444,1.0,40.342516,0.0,84.259099,1.0,146.43404
794,1848832502.0,4.0,2.0,149.0,3.0,11.241372,-1.0,3.0,39.452214,1.0,0.0,1.0,0.0,21.48402,1.0,48.800612,0.0,24.465885,1.0,74.025842
795,1848832508.0,4.0,3.0,74.0,3.0,-1.0,-1.0,3.0,51.563483,1.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,32.08037,1.0,120.457538
165,1848832510.0,3.0,-1.0,133.0,-1.0,26.98118,-1.0,2.0,68.617278,2.0,0.0,1.0,0.0,37.803857,1.0,22.883322,0.0,43.197184,1.0,13.364149
139,1848832512.0,2.0,3.0,82.0,6.0,77.524684,-1.0,2.0,96.49947,1.0,0.0,1.0,0.0,88.081271,2.0,17.590798,-1.0,79.490235,1.0,24.872598
796,1848832514.0,4.0,4.0,142.0,3.0,17.991338,-1.0,-1.0,9.164544,1.0,0.0,-1.0,0.0,28.401576,1.0,63.166231,0.0,9.99053,1.0,32.005618
149,1848832520.0,3.0,4.0,126.0,0.0,33.739566,-1.0,4.0,123.30515,1.0,0.0,1.0,0.0,44.444959,1.0,44.077022,0.0,27.270394,1.0,70.802443
147,1848832526.0,2.0,2.0,20.0,7.0,140.03335,-1.0,2.0,1.929271,1.0,0.0,1.0,0.0,150.116799,1.0,59.354398,1.0,2.441562,1.0,19.922201
136,1848832529.0,4.0,3.0,158.0,5.0,2.449006,-1.0,2.0,21.978996,0.0,1.0,1.0,-1.0,12.674544,2.0,42.914481,0.0,47.283968,1.0,264.809317
797,1848832535.0,2.0,4.0,102.0,3.0,58.407841,-1.0,2.0,106.536451,1.0,0.0,1.0,0.0,68.750986,-1.0,63.752645,-1.0,8.423157,1.0,7.978671
798,1848832541.0,2.0,4.0,135.0,3.0,24.74969,-1.0,4.0,15.223855,1.0,-1.0,1.0,0.0,35.122775,3.0,22.411321,0.0,25.862988,1.0,162.50639
799,1848832544.0,3.0,2.0,102.0,3.0,57.625471,-1.0,2.0,111.169596,2.0,0.0,1.0,0.0,68.453639,3.0,72.926423,1.0,50.899086,1.0,89.847757
800,1848832546.0,2.0,3.0,142.0,3.0,18.264779,-1.0,-1.0,2.994788,2.0,0.0,-1.0,0.0,28.561599,3.0,75.270909,0.0,1.054377,1.0,134.63898
801,1848832551.0,3.0,3.0,144.0,3.0,15.789625,-1.0,2.0,54.637144,1.0,0.0,1.0,0.0,25.830306,3.0,31.125831,-1.0,13.028924,1.0,28.965008
150,1848832555.0,4.0,2.0,74.0,0.0,86.299748,-1.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,96.72464,3.0,84.017845,0.0,1.381261,0.0,30.793658
166,1848832561.0,2.0,2.0,139.0,-1.0,20.91813,-1.0,2.0,100.21751,1.0,0.0,-1.0,0.0,31.161788,2.0,82.718173,0.0,55.290813,1.0,277.266835
802,1848832563.0,2.0,4.0,71.0,3.0,88.580308,-1.0,4.0,64.909825,2.0,0.0,1.0,0.0,99.509321,4.0,53.000141,0.0,1.356185,1.0,35.894597
167,1848832568.0,2.0,4.0,150.0,-1.0,10.273755,-1.0,2.0,60.458114,1.0,0.0,-1.0,0.0,20.527317,-1.0,36.295174,0.0,38.26766,1.0,72.010393
803,1848832574.0,2.0,4.0,160.0,3.0,0.138879,-1.0,3.0,145.331141,1.0,0.0,-1.0,0.0,11.037993,2.0,85.468943,0.0,11.513188,1.0,214.265336
134,1848832580.0,4.0,2.0,134.0,4.0,25.760185,-1.0,-1.0,17.865988,1.0,-1.0,1.0,0.0,36.556317,3.0,-1.0,0.0,25.681428,1.0,9.750557
804,1848832582.0,-1.0,2.0,104.0,3.0,56.162364,-1.0,3.0,117.398585,1.0,0.0,-1.0,0.0,66.882015,2.0,27.242366,0.0,81.87611,1.0,234.255288
805,1848832585.0,4.0,-1.0,94.0,3.0,66.215335,-1.0,3.0,-1.0,1.0,0.0,1.0,0.0,76.973899,2.0,29.965401,0.0,55.16707,1.0,264.183634
806,1848832588.0,4.0,4.0,106.0,3.0,54.028437,-1.0,3.0,52.916536,1.0,0.0,-1.0,0.0,64.460499,3.0,55.637444,1.0,14.325323,1.0,0.816127
807,1848832593.0,2.0,2.0,145.0,3.0,15.061368,-1.0,2.0,-1.0,2.0,0.0,1.0,0.0,25.847667,3.0,-1.0,0.0,14.797186,1.0,101.585292
129,1848832597.0,3.0,4.0,111.0,8.0,49.392099,-1.0,4.0,16.746408,1.0,0.0,0.0,0.0,59.76714,2.0,4.681957,0.0,40.267427,0.0,188.077564
168,1848832600.0,2.0,2.0,142.0,-1.0,18.138516,-1.0,-1.0,58.651198,1.0,0.0,1.0,0.0,28.587877,4.0,32.957579,1.0,17.438303,-1.0,219.928091
148,1848832603.0,3.0,2.0,152.0,7.0,7.932969,-1.0,4.0,19.812546,1.0,-1.0,-1.0,0.0,18.312888,1.0,116.40149,0.0,4.033997,1.0,113.502114
135,1848832609.0,2.0,2.0,67.0,4.0,92.679398,-1.0,4.0,21.206433,1.0,0.0,-1.0,0.0,103.417112,3.0,-1.0,0.0,35.301967,1.0,88.340474
808,1848832613.0,4.0,-1.0,65.0,3.0,94.861128,-1.0,2.0,-1.0,1.0,0.0,-1.0,0.0,105.560367,1.0,4.853104,0.0,7.0779,1.0,-1.0
809,1848832618.0,3.0,4.0,101.0,3.0,58.993968,-1.0,3.0,24.521821,0.0,1.0,1.0,-1.0,69.935272,2.0,-1.0,1.0,20.407186,1.0,128.946347
149,1848832620.0,4.0,3.0,151.0,7.0,9.475521,-1.0,2.0,70.629021,1.0,0.0,1.0,0.0,19.614361,3.0,-1.0,0.0,42.754198,1.0,185.854594
137,1848832622.0,4.0,2.0,131.0,5.0,28.726254,-1.0,2.0,94.818344,1.0,0.0,1.0,0.0,39.044091,-1.0,106.128591,0.0,7.905475,1.0,5.46614
169,1848832626.0,-1.0,3.0,127.0,-1.0,33.052287,-1.0,3.0,4.333916,1.0,0.0,1.0,0.0,43.831068,4.0,11.006752,0.0,41.351634,1.0,101.712956
810,1848832631.0,3.0,3.0,136.0,3.0,24.241391,-1.0,4.0,39.51846,1.0,0.0,1.0,0.0,34.311594,1.0,9.231459,0.0,38.323125,1.0,28.755234
150,1848832633.0,2.0,2.0,146.0,7.0,14.235424,-1.0,-1.0,75.224167,1.0,-1.0,-1.0,0.0,25.155216,4.0,-1.0,0.0,3.322221,1.0,97.247111
811,1848832638.0,3.0,2.0,37.0,3.0,122.938765,-1.0,-1.0,100.634925,1.0,0.0,1.0,0.0,133.308285,3.0,137.273986,0.0,56.513947,1.0,78.128457
164,1848832643.0,3.0,4.0,125.0,9.0,34.775311,-1.0,2.0,68.693929,1.0,0.0,1.0,0.0,44.862217,3.0,14.763691,0.0,11.147223,1.0,60.477612
170,1848832647.0,3.0,3.0,117.0,-1.0,42.563159,-1.0,2.0,70.508472,2.0,-1.0,-1.0,0.0,52.608153,1.0,3.555633,0.0,25.586953,1.0,99.001444
136,1848832652.0,4.0,2.0,74.0,2.0,-1.0,-1.0,4.0,16.735867,1.0,-1.0,1.0,0.0,-1.0,1.0,32.366069,0.0,17.763367,1.0,63.143244
165,1848832654.0,4.0,3.0,88.0,9.0,71.947789,-1.0,2.0,19.5423,2.0,0.0,1.0,0.0,81.973054,1.0,49.84923,0.0,3.218131,1.0,9.351352
140,1848832660.0,3.0,2.0,158.0,6.0,1.594991,-1.0,-1.0,22.087484,1.0,0.0,0.0,0.0,12.555778,3.0,37.350314,0.0,51.25618,0.0,16.175121
812,1848832663.0,3.0,4.0,125.0,3.0,35.221242,-1.0,3.0,86.657113,2.0,0.0,1.0,0.0,45.929235,3.0,76.353879,0.0,31.82686,1.0,24.200905
813,1848832665.0,4.0,4.0,118.0,3.0,41.606383,-1.0,4.0,16.785757,1.0,0.0,1.0,0.0,52.468201,3.0,9.146476,-1.0,0.386792,1.0,89.53331
814,1848832671.0,4.0,3.0,78.0,3.0,82.186088,-1.0,2.0,16.73369,1.0,0.0,0.0,0.0,92.833131,2.0,67.036828,0.0,14.176749,0.0,99.1183
142,1848832675.0,2.0,2.0,151.0,1.0,9.073217,-1.0,4.0,80.026362,1.0,0.0,-1.0,0.0,19.222162,-1.0,65.848674,0.0,43.854493,1.0,120.839678
151,1848832679.0,-1.0,4.0,74.0,7.0,-1.0,-1.0,-1.0,4.681057,2.0,0.0,-1.0,0.0,-1.0,3.0,119.210764,-1.0,64.215738,1.0,42.99888
815,1848832682.0,3.0,4.0,88.0,3.0,72.320052,-1.0,4.0,68.885474,2.0,0.0,1.0,0.0,82.742665,3.0,122.780275,0.0,68.580762,1.0,37.173517
171,1848832685.0,2.0,2.0,110.0,-1.0,49.746958,-1.0,3.0,-1.0,2.0,0.0,1.0,0.0,59.846291,3.0,31.486983,0.0,36.435405,1.0,66.990698
130,1848832690.0,2.0,3.0,24.0,8.0,135.651717,-1.0,-1.0,128.887388,0.0,1.0,1.0,-1.0,145.828002,3.0,147.909697,1.0,13.393911,1.0,8.221917
816,1848832692.0,2.0,2.0,123.0,3.0,37.124975,-1.0,2.0,38.890681,2.0,0.0,-1.0,0.0,47.407388,4.0,102.337017,1.0,8.355525,1.0,35.43714
817,1848832694.0,3.0,4.0,74.0,3.0,-1.0,-1.0,2.0,35.425676,2.0,0.0,-1.0,0.0,-1.0,3.0,12.256144,0.0,28.49635,1.0,28.284346
166,1848832697.0,4.0,4.0,95.0,9.0,64.684992,-1.0,4.0,69.766064,1.0,0.0,-1.0,0.0,74.753661,4.0,64.867302,1.0,22.022586,0.0,128.505108
818,1848832700.0,4.0,2.0,74.0,3.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,-1.0,0.0,-1.0,3.0,10.68213,0.0,11.707587,1.0,70.960864
819,1848832703.0,3.0,2.0,129.0,3.0,30.991684,-1.0,4.0,47.438725,1.0,0.0,0.0,0.0,41.090524,3.0,41.541438,1.0,20.653164,0.0,64.940769
167,1848832707.0,3.0,2.0,72.0,9.0,88.26739,-1.0,4.0,22.654689,1.0,0.0,1.0,0.0,98.446657,3.0,53.309476,-1.0,59.474234,1.0,52.298688
141,1848832710.0,2.0,2.0,150.0,6.0,9.712714,-1.0,2.0,34.889968,1.0,0.0,1.0,0.0,20.310411,3.0,83.750808,1.0,40.049199,1.0,122.986461
137,1848832713.0,2.0,2.0,127.0,2.0,32.592633,-1.0,2.0,89.628053,1.0,0.0,1.0,0.0,43.338134,1.0,32.927436,1.0,13.884841,1.0,118.123074
172,1848832717.0,-1.0,2.0,43.0,-1.0,116.761597,-1.0,3.0,31.334762,1.0,0.0,1.0,0.0,127.617768,3.0,29.382569,0.0,11.720372,1.0,94.550122
151,1848832721.0,3.0,4.0,130.0,0.0,30.10445,-1.0,3.0,58.076488,2.0,0.0,-1.0,0.0,40.76949,3.0,25.20947,0.0,34.5486,1.0,34.505427
138,1848832726.0,-1.0,2.0,154.0,5.0,6.057006,-1.0,4.0,22.608177,2.0,0.0,0.0,0.0,16.217057,4.0,86.4468,1.0,20.330413,0.0,215.717783
152,1848832729.0,4.0,4.0,35.0,7.0,124.722412,-1.0,-1.0,34.498535,2.0,0.0,-1.0,0.0,135.335227,4.0,3.011609,0.0,10.476115,1.0,74.107775
131,1848832733.0,2.0,3.0,87.0,8.0,72.989642,-1.0,4.0,102.638825,2.0,0.0,1.0,0.0,83.851354,4.0,37.710636,1.0,27.721323,1.0,122.75552
168,1848832738.0,2.0,3.0,77.0,9.0,82.734282,-1.0,4.0,82.525991,1.0,0.0,1.0,0.0,92.920825,3.0,9.565787,0.0,11.272567,1.0,69.464309
820,1848832744.0,-1.0,2.0,93.0,3.0,67.43129,-1.0,3.0,11.375074,1.0,0.0,-1.0,0.0,77.864036,1.0,29.802587,1.0,25.497492,1.0,50.761253
139,1848832746.0,-1.0,4.0,139.0,5.0,20.935414,-1.0,3.0,80.669814,2.0,0.0,-1.0,0.0,31.666898,4.0,-1.0,0.0,18.861078,1.0,18.542717
821,1848832749.0,2.0,4.0,127.0,3.0,32.64217,-1.0,2.0,-1.0,0.0,1.0,-1.0,-1.0,43.10625,-1.0,15.770929,0.0,7.44033,1.0,169.994083
822,1848832752.0,3.0,2.0,152.0,3.0,7.763257,-1.0,4.0,33.715185,2.0,0.0,1.0,0.0,17.914731,2.0,67.590195,0.0,20.464558,1.0,122.476021
143,1848832754.0,3.0,2.0,151.0,1.0,9.000232,-1.0,4.0,-1.0,1.0,0.0,0.0,0.0,19.076888,3.0,93.506309,0.0,3.268812,0.0,70.121423
144,1848832756.0,-1.0,2.0,98.0,1.0,62.126085,-1.0,2.0,32.463429,0.0,1.0,1.0,-1.0,72.402369,3.0,49.262813,-1.0,9.324663,1.0,134.237321
136,1848832761.0,3.0,2.0,145.0,4.0,15.298304,-1.0,2.0,-1.0,1.0,0.0,1.0,0.0,26.074206,4.0,68.851905,0.0,68.390114,1.0,172.020852
145,1848832764.0,2.0,2.0,142.0,1.0,18.108261,-1.0,3.0,26.947252,1.0,0.0,1.0,0.0,28.349126,3.0,44.611907,0.0,14.442153,0.0,-1.0
823,1848832766.0,4.0,3.0,146.0,3.0,13.97335,-1.0,2.0,3.728972,0.0,1.0,-1.0,-1.0,24.249265,1.0,47.88582,0.0,8.980742,1.0,-1.0
824,1848832769.0,3.0,4.0,62.0,3.0,98.192455,-1.0,4.0,10.233892,2.0,0.0,-1.0,0.0,108.311366,-1.0,38.840485,0.0,3.802243,-1.0,78.107436
138,1848832773.0,3.0,4.0,122.0,2.0,37.616317,-1.0,-1.0,102.11089,1.0,0.0,1.0,0.0,48.190505,3.0,0.550984,0.0,32.022761,1.0,105.469089
139,1848832779.0,4.0,4.0,148.0,2.0,11.893079,-1.0,4.0,123.460432,2.0,0.0,-1.0,0.0,22.237938,3.0,115.384157,0.0,16.498255,1.0,20.502251
152,1848832783.0,4.0,4.0,134.0,0.0,26.445286,-1.0,4.0,4.594674,2.0,0.0,1.0,0.0,37.141635,3.0,-1.0,1.0,30.59777,1.0,11.955645
825,1848832787.0,4.0,3.0,149.0,3.0,10.950574,-1.0,4.0,115.586238,2.0,0.0,-1.0,0.0,21.929362,3.0,14.793032,0.0,14.732075,1.0,74.239094
153,1848832792.0,2.0,4.0,144.0,7.0,15.851314,-1.0,4.0,93.927205,1.0,0.0,0.0,0.0,26.799852,3.0,144.82833,0.0,38.568226,0.0,138.271821
826,1848832798.0,2.0,2.0,153.0,3.0,6.893311,-1.0,2.0,61.905063,1.0,-1.0,1.0,0.0,17.754332,1.0,11.191085,0.0,66.482625,1.0,185.84001
827,1848832801.0,4.0,3.0,101.0,3.0,59.039485,-1.0,4.0,47.42801,1.0,0.0,-1.0,0.0,69.786577,-1.0,49.829968,0.0,12.563546,1.0,73.804991
140,1848832804.0,3.0,2.0,147.0,5.0,12.641083,-1.0,2.0,89.586887,1.0,0.0,-1.0,0.0,23.594525,2.0,26.751549,0.0,46.800041,1.0,108.647866
828,1848832808.0,2.0,3.0,103.0,3.0,56.948979,-1.0,2.0,19.092223,1.0,0.0,1.0,0.0,67.818976,1.0,11.361494,0.0,9.703214,1.0,169.532679
829,1848832810.0,4.0,3.0,81.0,3.0,79.478828,-1.0,4.0,-1.0,0.0,1.0,1.0,-1.0,89.90037,2.0,113.525725,0.0,44.670311,1.0,164.655614
830,1848832812.0,4.0,2.0,154.0,3.0,6.020442,-1.0,-1.0,0.010152,1.0,0.0,1.0,0.0,16.440715,-1.0,31.581476,0.0,23.721264,1.0,265.709664
831,1848832816.0,4.0,2.0,140.0,3.0,20.479374,-1.0,3.0,21.794404,2.0,0.0,1.0,0.0,30.968696,3.0,14.692946,0.0,50.862993,1.0,56.885469
