,House ID,bathrooms,bedrooms,blessings,builder,capital_distance,dateb,dining_rooms,dock_distance,farm,garden,holy_tree,king_visited,knights_house_distance,location,market_distance,renovation,river_distance,sorceror_cursed,tower_distance,golden_grains
1012,1848827600.0,3.0,4.0,112.0,4.0,48.404358,-1.0,4.0,78.902038,1.0,0.0,0.0,0.0,58.43616,1.0,112.072751,0.0,30.940645,0.0,102.853306,1227854.0
1013,1848827602.0,2.0,2.0,142.0,3.0,17.934772,-1.0,3.0,38.512825,1.0,0.0,1.0,0.0,28.032766,2.0,38.158441,0.0,22.684388,1.0,114.532067,1364950.0
1014,1848827608.0,3.0,4.0,55.0,0.0,104.706045,-1.0,4.0,27.956554,2.0,-1.0,-1.0,0.0,114.922522,3.0,9.867111,0.0,80.406139,1.0,93.400741,1087471.0
1015,1848827614.0,2.0,4.0,157.0,7.0,3.181458,-1.0,-1.0,33.465865,2.0,0.0,0.0,0.0,14.082934,-1.0,37.755254,1.0,4.343439,0.0,21.545842,1543298.0
1016,1848827618.0,4.0,3.0,105.0,7.0,55.336388,-1.0,2.0,-1.0,1.0,-1.0,1.0,0.0,66.057408,3.0,31.037339,0.0,15.939301,-1.0,67.951802,1281974.0
1017,1848827622.0,4.0,3.0,110.0,0.0,50.161642,-1.0,4.0,2.297552,1.0,-1.0,1.0,0.0,60.448591,1.0,65.603523,0.0,5.800467,1.0,33.497109,1342656.0
1018,1848827625.0,3.0,4.0,122.0,3.0,37.816318,-1.0,3.0,40.838122,1.0,0.0,1.0,0.0,48.409441,3.0,40.119333,0.0,45.284511,1.0,149.863314,1346479.0
1019,1848827629.0,4.0,3.0,145.0,3.0,15.409375,-1.0,2.0,95.941551,1.0,0.0,-1.0,0.0,26.386129,-1.0,54.301552,0.0,30.842351,0.0,207.819945,1303103.0
1020,1848827631.0,4.0,2.0,158.0,3.0,1.889847,-1.0,4.0,126.142661,1.0,-1.0,-1.0,0.0,12.298647,-1.0,23.275516,0.0,21.892647,1.0,124.388294,1395692.0
1021,1848827636.0,-1.0,2.0,148.0,8.0,11.790975,-1.0,3.0,10.893861,1.0,0.0,1.0,0.0,21.847341,4.0,17.67452,0.0,91.878544,1.0,66.221032,1415139.0
1022,1848827640.0,2.0,3.0,159.0,3.0,0.612101,-1.0,3.0,48.936416,1.0,0.0,1.0,0.0,10.773372,4.0,1.812284,1.0,63.593011,1.0,134.028822,1487025.0
1023,1848827644.0,2.0,2.0,86.0,3.0,74.254072,-1.0,2.0,0.055751,1.0,0.0,0.0,0.0,84.42903,3.0,11.38078,0.0,66.443155,0.0,71.783721,1190659.0
1024,1848827648.0,4.0,2.0,39.0,1.0,120.657143,-1.0,4.0,59.212727,2.0,0.0,-1.0,0.0,130.96508,2.0,45.360488,0.0,52.65919,0.0,77.679897,887487.0
1025,1848827654.0,4.0,4.0,97.0,0.0,63.363182,-1.0,2.0,8.772787,2.0,0.0,1.0,0.0,73.612785,1.0,5.628835,0.0,39.408819,1.0,42.179279,1248503.0
1026,1848827658.0,4.0,3.0,100.0,3.0,60.4101,-1.0,2.0,22.202777,2.0,-1.0,0.0,0.0,71.366213,-1.0,23.064209,0.0,6.939223,0.0,88.51597,1327362.0
1027,1848827663.0,4.0,4.0,133.0,9.0,26.805212,-1.0,2.0,33.615756,2.0,0.0,1.0,0.0,37.195087,4.0,61.092018,0.0,24.170967,1.0,94.513606,1473309.0
1028,1848827669.0,3.0,2.0,79.0,3.0,80.583479,-1.0,2.0,42.609937,2.0,-1.0,1.0,0.0,91.252577,-1.0,8.198566,0.0,20.779873,1.0,45.262278,1210810.0
1029,1848827675.0,2.0,3.0,102.0,3.0,57.831334,-1.0,-1.0,47.708489,1.0,0.0,1.0,0.0,67.876574,4.0,121.982718,-1.0,44.277283,-1.0,204.426676,1175712.0
1030,1848827681.0,4.0,2.0,137.0,5.0,22.641314,-1.0,4.0,36.692502,1.0,0.0,1.0,0.0,33.590895,3.0,51.906977,0.0,19.830071,1.0,184.113885,1483377.0
1031,1848827685.0,2.0,2.0,144.0,3.0,16.347476,-1.0,3.0,40.214513,1.0,0.0,0.0,0.0,26.823771,3.0,83.730979,0.0,39.033921,0.0,148.675706,1293227.0
1032,1848827689.0,3.0,3.0,127.0,3.0,33.298255,-1.0,3.0,37.644059,2.0,0.0,1.0,0.0,43.406831,4.0,121.592389,0.0,11.806711,1.0,54.548479,1388907.0
1033,1848827692.0,2.0,3.0,93.0,7.0,66.549389,-1.0,3.0,30.722151,1.0,0.0,1.0,0.0,77.42485,3.0,28.235549,0.0,69.249907,1.0,90.198486,1207542.0
1034,1848827694.0,3.0,4.0,150.0,1.0,10.314759,-1.0,4.0,125.126236,2.0,0.0,1.0,0.0,20.564642,1.0,28.717444,0.0,8.092795,1.0,77.198389,1450473.0
1035,1848827696.0,4.0,4.0,110.0,-1.0,49.979025,-1.0,2.0,46.786154,1.0,0.0,1.0,0.0,60.602278,1.0,80.288974,0.0,51.321664,1.0,167.957437,1166974.0
1036,1848827702.0,4.0,4.0,160.0,3.0,0.089652,-1.0,-1.0,127.578762,1.0,-1.0,1.0,0.0,10.859289,2.0,-1.0,0.0,92.540612,-1.0,214.483514,1337659.0
1037,1848827706.0,4.0,4.0,123.0,3.0,36.985202,-1.0,2.0,22.774138,1.0,0.0,0.0,0.0,47.899423,3.0,-1.0,0.0,0.049328,0.0,188.868419,1367457.0
1038,1848827712.0,2.0,3.0,147.0,3.0,13.325685,-1.0,3.0,23.222476,1.0,-1.0,1.0,0.0,23.410203,2.0,9.681035,0.0,12.781898,-1.0,80.121007,1529391.0
1039,1848827718.0,4.0,2.0,101.0,3.0,59.346612,-1.0,2.0,134.72463,1.0,0.0,1.0,0.0,69.364645,3.0,5.985712,0.0,16.743363,1.0,103.491449,1202849.0
1040,1848827724.0,4.0,3.0,115.0,0.0,45.210245,-1.0,3.0,5.919035,1.0,0.0,1.0,0.0,56.055162,3.0,55.082367,0.0,44.471638,1.0,114.392403,1353779.0
1041,1848827728.0,3.0,2.0,141.0,7.0,18.967729,-1.0,2.0,45.239308,0.0,1.0,-1.0,1.0,29.565869,2.0,-1.0,0.0,4.713647,1.0,144.436688,1249608.0
1042,1848827730.0,4.0,4.0,133.0,3.0,27.123554,-1.0,3.0,59.224826,2.0,0.0,0.0,0.0,37.1993,3.0,-1.0,0.0,33.407958,0.0,7.552581,1453865.0
1043,1848827733.0,2.0,4.0,128.0,8.0,32.338052,-1.0,2.0,24.902205,2.0,0.0,0.0,0.0,43.029714,3.0,-1.0,0.0,40.836897,0.0,4.523359,1413017.0
1044,1848827738.0,4.0,4.0,138.0,3.0,22.305774,-1.0,2.0,43.44094,0.0,1.0,0.0,1.0,32.47975,-1.0,99.19123,0.0,58.949835,0.0,26.167208,1309401.0
1045,1848827741.0,2.0,3.0,86.0,4.0,74.474408,-1.0,-1.0,74.622733,1.0,0.0,1.0,0.0,85.250464,3.0,100.251825,0.0,37.60439,1.0,29.973205,1175965.0
1046,1848827743.0,4.0,4.0,63.0,9.0,97.332332,-1.0,-1.0,88.592535,1.0,0.0,-1.0,0.0,107.483339,3.0,63.599974,0.0,39.599622,1.0,194.844709,1023466.0
1047,1848827747.0,4.0,3.0,152.0,8.0,8.098309,-1.0,-1.0,25.588408,1.0,0.0,1.0,0.0,18.151691,4.0,22.983454,0.0,21.598711,-1.0,281.834396,1496746.0
1048,1848827749.0,2.0,3.0,143.0,5.0,16.879743,-1.0,4.0,32.94086,1.0,0.0,1.0,0.0,27.37753,3.0,50.783865,0.0,5.740071,1.0,29.49441,1546614.0
1049,1848827753.0,2.0,4.0,151.0,5.0,8.859199,-1.0,2.0,7.555241,1.0,0.0,1.0,0.0,18.896976,3.0,23.790297,1.0,24.760757,1.0,14.284059,1590604.0
1050,1848827757.0,3.0,2.0,142.0,2.0,18.155616,-1.0,3.0,2.587348,1.0,0.0,1.0,0.0,29.090862,1.0,-1.0,0.0,13.585218,1.0,139.040162,1370166.0
1051,1848827761.0,3.0,2.0,141.0,4.0,18.814039,-1.0,2.0,91.545562,2.0,0.0,-1.0,0.0,29.220991,-1.0,123.753844,0.0,67.308348,1.0,100.973832,1252938.0
1052,1848827764.0,2.0,3.0,143.0,8.0,16.521346,-1.0,4.0,69.790886,1.0,0.0,1.0,0.0,26.704958,3.0,28.910505,0.0,59.175159,0.0,139.351824,1390524.0
1053,1848827769.0,2.0,3.0,127.0,9.0,32.965772,-1.0,2.0,11.498816,1.0,0.0,1.0,0.0,43.137075,-1.0,104.624301,0.0,37.219113,1.0,56.723421,1369410.0
1054,1848827772.0,4.0,4.0,133.0,5.0,27.391873,-1.0,2.0,2.744002,1.0,0.0,0.0,0.0,37.437986,4.0,49.93658,0.0,11.970441,0.0,12.596562,1532826.0
1055,1848827778.0,4.0,4.0,156.0,8.0,3.972331,-1.0,2.0,7.570332,1.0,0.0,1.0,0.0,14.663504,3.0,27.186838,0.0,71.213325,1.0,52.279047,1482423.0
1056,1848827782.0,4.0,4.0,114.0,6.0,46.298899,-1.0,2.0,3.605436,2.0,0.0,0.0,0.0,56.338249,1.0,15.683709,-1.0,89.661235,0.0,30.658479,1248915.0
1057,1848827785.0,2.0,2.0,157.0,3.0,2.954623,-1.0,3.0,84.364873,2.0,0.0,-1.0,0.0,12.967257,1.0,97.092826,0.0,37.395707,1.0,50.197769,1320244.0
1058,1848827789.0,2.0,-1.0,90.0,5.0,69.647918,-1.0,2.0,27.946228,1.0,0.0,0.0,0.0,80.625456,1.0,36.345992,0.0,53.47342,0.0,27.298018,1106952.0
1059,1848827791.0,3.0,-1.0,143.0,3.0,16.67919,-1.0,2.0,3.34242,1.0,0.0,1.0,0.0,27.546365,4.0,15.985736,0.0,16.271162,1.0,149.630208,1480769.0
1060,1848827796.0,-1.0,3.0,145.0,3.0,14.539239,-1.0,3.0,82.723215,1.0,0.0,1.0,0.0,25.206902,4.0,52.861429,0.0,3.043814,1.0,46.429062,1483263.0
1061,1848827802.0,4.0,4.0,74.0,3.0,-1.0,-1.0,-1.0,45.152502,1.0,0.0,1.0,0.0,-1.0,-1.0,82.247087,1.0,67.922932,1.0,101.988778,1224765.0
1062,1848827807.0,2.0,3.0,114.0,-1.0,45.628078,-1.0,3.0,77.665621,1.0,0.0,1.0,0.0,55.650357,4.0,-1.0,0.0,26.349356,1.0,62.154214,1308902.0
1063,1848827809.0,3.0,4.0,121.0,3.0,39.426707,-1.0,4.0,41.381729,1.0,0.0,1.0,0.0,50.010365,1.0,-1.0,1.0,40.020479,1.0,70.945263,1406494.0
1064,1848827811.0,4.0,3.0,151.0,3.0,8.77262,-1.0,4.0,-1.0,1.0,0.0,-1.0,0.0,19.155565,3.0,21.250566,0.0,45.316352,1.0,-1.0,1438268.0
1065,1848827817.0,2.0,4.0,154.0,9.0,6.456948,-1.0,2.0,17.983838,1.0,0.0,-1.0,0.0,16.890273,3.0,85.632202,0.0,54.21089,1.0,-1.0,1390669.0
1066,1848827823.0,3.0,3.0,137.0,3.0,22.62775,-1.0,4.0,22.020409,1.0,0.0,1.0,0.0,32.785492,1.0,14.431511,0.0,57.100556,1.0,65.56528,1410339.0
1067,1848827826.0,3.0,2.0,142.0,5.0,18.107803,-1.0,4.0,-1.0,1.0,0.0,-1.0,0.0,28.562066,3.0,22.756832,-1.0,2.322209,1.0,135.833223,1425167.0
1068,1848827831.0,3.0,4.0,139.0,3.0,21.135512,-1.0,3.0,-1.0,0.0,1.0,-1.0,1.0,32.046731,3.0,30.307271,1.0,15.012797,1.0,175.210587,1374504.0
1069,1848827836.0,3.0,3.0,137.0,8.0,23.168399,-1.0,-1.0,30.176645,1.0,-1.0,1.0,0.0,33.820219,-1.0,114.440191,0.0,31.212582,1.0,106.894052,1359601.0
1070,1848827842.0,2.0,3.0,120.0,5.0,40.393235,-1.0,-1.0,21.871506,1.0,0.0,1.0,0.0,50.647146,2.0,77.440429,0.0,79.488238,1.0,181.309504,1230642.0
1071,1848827848.0,3.0,2.0,65.0,7.0,95.324647,-1.0,4.0,-1.0,1.0,0.0,1.0,0.0,105.749462,3.0,-1.0,1.0,34.371042,-1.0,136.568569,1039340.0
1072,1848827854.0,4.0,3.0,61.0,4.0,99.322547,-1.0,3.0,61.750262,2.0,0.0,1.0,0.0,110.084993,3.0,7.223364,0.0,24.543915,1.0,80.751,1215230.0
1073,1848827860.0,2.0,2.0,98.0,3.0,62.081458,-1.0,2.0,124.436799,2.0,0.0,1.0,0.0,72.612063,1.0,52.601189,0.0,4.265213,1.0,251.954972,1105094.0
1074,1848827863.0,4.0,4.0,139.0,3.0,20.886953,-1.0,3.0,117.257242,1.0,0.0,1.0,0.0,31.431774,1.0,59.52674,0.0,59.346487,1.0,55.394802,1326885.0
1075,1848827869.0,3.0,2.0,140.0,3.0,20.034546,-1.0,4.0,69.139204,1.0,-1.0,1.0,0.0,30.271293,1.0,74.844018,-1.0,11.5185,1.0,25.635121,1365257.0
1076,1848827874.0,-1.0,4.0,150.0,7.0,9.702158,-1.0,3.0,3.235709,0.0,1.0,1.0,1.0,20.018546,4.0,40.39744,0.0,8.473266,1.0,65.957766,1553196.0
1077,1848827877.0,4.0,2.0,82.0,6.0,77.867425,-1.0,2.0,112.034776,1.0,0.0,1.0,0.0,88.146407,3.0,3.062586,1.0,30.964731,1.0,29.005326,1185578.0
1078,1848827879.0,3.0,2.0,130.0,7.0,30.274034,-1.0,3.0,41.348689,1.0,0.0,0.0,0.0,40.404752,3.0,22.927504,0.0,33.098458,0.0,201.708666,1381469.0
1079,1848827885.0,2.0,4.0,153.0,6.0,6.904674,-1.0,2.0,101.519139,2.0,0.0,-1.0,0.0,17.721013,3.0,127.349787,-1.0,0.463741,1.0,12.082981,1396061.0
1080,1848827888.0,3.0,3.0,78.0,3.0,82.418614,-1.0,3.0,67.157474,2.0,0.0,1.0,0.0,93.110479,3.0,4.815578,0.0,33.461934,1.0,97.175302,1213214.0
1081,1848827894.0,3.0,3.0,42.0,8.0,118.291879,-1.0,2.0,-1.0,1.0,0.0,-1.0,0.0,129.217615,1.0,-1.0,1.0,28.520597,1.0,40.474902,848680.0
1082,1848827896.0,3.0,3.0,148.0,3.0,11.715972,-1.0,4.0,126.115327,2.0,0.0,1.0,0.0,21.796013,4.0,34.846667,0.0,48.653863,1.0,173.781637,1460921.0
1083,1848827902.0,4.0,4.0,121.0,0.0,38.522791,-1.0,2.0,16.86834,1.0,0.0,1.0,0.0,49.190596,2.0,16.305269,0.0,34.480507,1.0,110.73969,1380137.0
1084,1848827908.0,2.0,3.0,107.0,9.0,53.394538,-1.0,3.0,62.200763,2.0,0.0,-1.0,0.0,63.484069,-1.0,23.409957,0.0,1.586919,-1.0,17.047317,1384790.0
1085,1848827914.0,3.0,2.0,139.0,3.0,21.235772,-1.0,3.0,1.44551,1.0,0.0,1.0,0.0,31.444619,4.0,43.625879,0.0,13.222972,1.0,46.545737,1477440.0
1086,1848827918.0,4.0,2.0,148.0,7.0,11.734606,-1.0,-1.0,-1.0,1.0,0.0,1.0,0.0,22.434587,-1.0,22.446107,-1.0,71.223745,1.0,15.847878,1375050.0
1087,1848827924.0,4.0,4.0,121.0,8.0,39.266425,-1.0,2.0,35.977757,1.0,0.0,-1.0,0.0,50.011115,3.0,38.7565,1.0,51.560883,1.0,138.611218,1291753.0
1088,1848827927.0,3.0,4.0,122.0,9.0,38.422709,-1.0,-1.0,45.681948,1.0,0.0,-1.0,0.0,48.884704,1.0,-1.0,0.0,39.086859,1.0,131.687912,1225671.0
1089,1848827932.0,2.0,3.0,76.0,-1.0,83.929797,-1.0,4.0,13.514857,1.0,-1.0,1.0,0.0,94.155858,3.0,74.181776,0.0,31.031358,1.0,72.018876,1181954.0
1090,1848827934.0,4.0,3.0,158.0,1.0,1.947959,-1.0,3.0,1.810028,1.0,0.0,1.0,0.0,12.53544,1.0,-1.0,0.0,64.844456,1.0,255.264298,1375611.0
1091,1848827938.0,4.0,3.0,130.0,-1.0,30.034488,-1.0,2.0,29.647863,1.0,0.0,1.0,0.0,40.504712,3.0,60.716127,0.0,16.359985,1.0,126.983052,1329654.0
1092,1848827941.0,3.0,3.0,143.0,3.0,16.503116,-1.0,4.0,25.214038,0.0,1.0,1.0,1.0,26.939352,1.0,10.127368,0.0,28.472205,1.0,153.408355,1446889.0
1093,1848827946.0,3.0,3.0,158.0,-1.0,1.969512,-1.0,-1.0,13.500448,2.0,0.0,1.0,0.0,12.079238,4.0,-1.0,1.0,53.912894,1.0,4.797257,1624344.0
1094,1848827951.0,3.0,3.0,117.0,3.0,42.890444,-1.0,4.0,11.151641,1.0,0.0,1.0,0.0,53.125656,1.0,47.204803,0.0,15.964903,1.0,69.565539,1349411.0
1095,1848827955.0,4.0,4.0,152.0,3.0,7.672335,-1.0,2.0,7.826185,2.0,0.0,1.0,0.0,18.228436,1.0,53.905982,0.0,6.619285,1.0,30.244816,1537247.0
1096,1848827959.0,3.0,3.0,156.0,6.0,3.769839,-1.0,4.0,60.916168,1.0,0.0,1.0,0.0,14.213973,3.0,24.115488,0.0,43.304769,1.0,176.788417,1533464.0
1097,1848827962.0,4.0,3.0,72.0,3.0,88.3834,-1.0,2.0,9.537935,1.0,0.0,1.0,0.0,98.917435,3.0,15.245918,1.0,23.676097,1.0,72.727266,1223265.0
1098,1848827965.0,4.0,3.0,42.0,3.0,117.531262,-1.0,2.0,32.990187,1.0,0.0,1.0,0.0,128.389543,2.0,54.293424,0.0,18.180928,1.0,191.554944,966190.0
1099,1848827967.0,2.0,2.0,74.0,4.0,-1.0,-1.0,3.0,-1.0,1.0,0.0,1.0,0.0,-1.0,2.0,77.021396,1.0,34.528859,1.0,71.737989,1250118.0
1100,1848827973.0,4.0,4.0,120.0,3.0,39.99095,-1.0,4.0,44.049922,1.0,0.0,1.0,0.0,50.133465,2.0,33.946265,1.0,45.117302,-1.0,67.469825,1362047.0
1101,1848827976.0,3.0,3.0,140.0,9.0,20.187215,-1.0,4.0,70.466563,1.0,0.0,1.0,0.0,30.668986,3.0,41.352591,0.0,6.111813,1.0,128.775675,1512746.0
1102,1848827979.0,4.0,3.0,159.0,3.0,1.103368,-1.0,3.0,68.313216,1.0,0.0,1.0,0.0,11.549226,3.0,26.30475,-1.0,24.933533,-1.0,57.029034,1537780.0
1103,1848827984.0,4.0,2.0,29.0,3.0,130.640549,-1.0,4.0,3.57909,1.0,0.0,1.0,0.0,140.944983,3.0,32.750949,0.0,8.829296,1.0,151.887875,1004458.0
1104,1848827986.0,3.0,4.0,74.0,2.0,-1.0,-1.0,3.0,18.986577,1.0,0.0,-1.0,0.0,-1.0,2.0,52.698705,1.0,10.025001,1.0,1.657107,1334268.0
1105,1848827988.0,4.0,4.0,44.0,9.0,116.022222,-1.0,-1.0,19.007294,1.0,0.0,1.0,0.0,126.329819,3.0,72.917493,0.0,28.10076,1.0,256.433581,964348.0
1106,1848827992.0,-1.0,3.0,130.0,2.0,29.997798,-1.0,4.0,67.105161,2.0,0.0,1.0,0.0,40.316546,3.0,141.649535,0.0,65.359821,1.0,189.329306,1235360.0
1107,1848827998.0,4.0,4.0,158.0,4.0,2.380737,-1.0,-1.0,3.28369,1.0,0.0,1.0,0.0,13.380649,2.0,-1.0,0.0,44.415439,1.0,-1.0,1513812.0
1108,1848828000.0,3.0,4.0,100.0,3.0,59.708311,-1.0,4.0,74.646252,2.0,0.0,1.0,0.0,70.092666,3.0,24.964659,1.0,59.030561,1.0,249.245521,1300261.0
1109,1848828002.0,3.0,3.0,121.0,-1.0,38.985413,-1.0,3.0,109.814151,1.0,0.0,1.0,0.0,49.319274,4.0,4.854114,0.0,11.244399,1.0,93.080685,1442457.0
1110,1848828007.0,4.0,4.0,152.0,9.0,8.034708,-1.0,2.0,75.270047,1.0,0.0,1.0,0.0,18.914534,2.0,104.833448,0.0,51.145072,0.0,178.003445,1314215.0
1111,1848828013.0,2.0,3.0,85.0,6.0,75.449845,-1.0,4.0,121.474053,1.0,0.0,-1.0,0.0,85.694527,1.0,-1.0,0.0,91.028921,1.0,142.590213,1019426.0
1112,1848828015.0,4.0,4.0,147.0,6.0,13.308432,-1.0,4.0,40.08788,2.0,0.0,1.0,0.0,24.176794,4.0,-1.0,0.0,89.419811,1.0,59.682867,1495739.0
1113,1848828019.0,2.0,3.0,149.0,3.0,11.130194,-1.0,2.0,15.253116,1.0,-1.0,0.0,0.0,21.289274,1.0,26.233242,0.0,66.543749,0.0,137.213851,1330489.0
1114,1848828025.0,3.0,4.0,104.0,3.0,55.647231,-1.0,3.0,103.284344,2.0,0.0,1.0,0.0,66.337526,-1.0,37.059112,0.0,41.486532,1.0,6.06396,1298178.0
1115,1848828030.0,2.0,2.0,132.0,5.0,28.018593,-1.0,2.0,55.469082,1.0,0.0,0.0,0.0,38.858909,3.0,87.314996,0.0,40.464247,0.0,77.333139,1285400.0
1116,1848828036.0,4.0,3.0,116.0,3.0,44.12074,-1.0,4.0,71.232751,1.0,0.0,1.0,0.0,54.728645,-1.0,12.929031,0.0,18.846622,1.0,47.357211,1426533.0
1117,1848828040.0,4.0,2.0,150.0,3.0,9.739333,-1.0,2.0,1.017126,2.0,0.0,1.0,0.0,19.798565,1.0,37.095576,0.0,0.822105,1.0,207.244024,1414279.0
1118,1848828045.0,2.0,3.0,135.0,-1.0,25.280066,-1.0,-1.0,-1.0,1.0,0.0,1.0,0.0,36.128983,3.0,63.439255,0.0,9.883678,1.0,169.158576,1358425.0
1119,1848828049.0,3.0,3.0,73.0,8.0,87.256108,-1.0,3.0,64.483897,0.0,1.0,-1.0,1.0,98.015669,3.0,-1.0,0.0,28.884984,1.0,104.134801,1033193.0
1120,1848828052.0,4.0,3.0,139.0,3.0,21.423203,-1.0,2.0,93.892857,1.0,0.0,0.0,0.0,31.756379,-1.0,135.774048,0.0,41.009117,0.0,128.137053,1243920.0
1121,1848828055.0,-1.0,2.0,115.0,1.0,45.37015,-1.0,-1.0,15.839628,2.0,0.0,-1.0,0.0,55.949524,2.0,24.720838,0.0,82.071164,-1.0,90.376196,1184729.0
1122,1848828058.0,2.0,3.0,63.0,4.0,96.526105,-1.0,4.0,14.154017,1.0,0.0,-1.0,0.0,107.463724,1.0,26.60351,0.0,57.399245,0.0,7.831871,1034398.0
1123,1848828063.0,2.0,4.0,84.0,2.0,76.015608,-1.0,3.0,46.237527,2.0,0.0,1.0,0.0,87.003311,3.0,16.943161,-1.0,52.167789,1.0,-1.0,1290417.0
1124,1848828066.0,2.0,2.0,133.0,3.0,26.867967,-1.0,3.0,26.256231,2.0,0.0,1.0,0.0,37.835213,3.0,-1.0,0.0,3.728037,1.0,115.569671,1369856.0
1125,1848828072.0,2.0,2.0,93.0,3.0,67.046854,-1.0,2.0,90.815614,0.0,1.0,1.0,1.0,77.756723,4.0,39.53267,-1.0,11.838407,1.0,210.708251,1167328.0
1126,1848828076.0,4.0,4.0,141.0,4.0,18.866697,-1.0,2.0,28.272188,0.0,1.0,1.0,1.0,29.576239,3.0,3.410371,0.0,62.071921,1.0,121.032333,1381335.0
1127,1848828082.0,4.0,4.0,74.0,3.0,-1.0,-1.0,4.0,59.410618,2.0,0.0,1.0,0.0,-1.0,4.0,0.231881,0.0,4.044714,1.0,109.677976,1486270.0
1128,1848828088.0,4.0,4.0,146.0,3.0,13.511837,-1.0,2.0,-1.0,1.0,-1.0,1.0,0.0,24.392875,3.0,24.042382,0.0,24.79286,1.0,38.982253,1501972.0
1129,1848828094.0,3.0,2.0,74.0,9.0,-1.0,-1.0,4.0,5.379288,1.0,0.0,-1.0,0.0,-1.0,1.0,89.598044,0.0,0.630313,1.0,64.883558,1227428.0
1130,1848828100.0,3.0,3.0,134.0,3.0,26.371212,-1.0,4.0,10.237088,2.0,0.0,1.0,0.0,37.328706,3.0,29.626115,0.0,3.392376,1.0,71.782893,1506500.0
1131,1848828105.0,2.0,3.0,96.0,3.0,63.984565,-1.0,4.0,59.486558,1.0,0.0,1.0,0.0,74.54624,4.0,36.264354,0.0,1.252733,1.0,63.782751,1338609.0
1132,1848828110.0,3.0,4.0,152.0,1.0,7.909118,-1.0,2.0,65.144325,2.0,0.0,1.0,0.0,18.84602,2.0,33.088162,1.0,11.190709,1.0,115.476211,1524597.0
1133,1848828112.0,4.0,4.0,151.0,1.0,9.110691,-1.0,-1.0,13.081048,2.0,-1.0,1.0,0.0,19.492473,-1.0,-1.0,0.0,47.023063,1.0,144.365165,1469191.0
1134,1848828115.0,2.0,2.0,146.0,2.0,13.885488,-1.0,3.0,63.795377,1.0,0.0,1.0,0.0,24.096293,3.0,61.7455,1.0,80.409097,1.0,174.80138,1292700.0
1135,1848828119.0,3.0,3.0,74.0,3.0,-1.0,-1.0,4.0,77.091029,1.0,-1.0,1.0,0.0,-1.0,3.0,40.75868,1.0,16.183405,1.0,229.774993,1272803.0
1136,1848828125.0,2.0,2.0,103.0,3.0,56.500907,-1.0,3.0,0.727144,2.0,0.0,-1.0,0.0,67.369589,3.0,30.478621,0.0,23.12957,1.0,171.565071,1176676.0
1137,1848828129.0,4.0,4.0,133.0,3.0,27.305684,-1.0,2.0,-1.0,1.0,0.0,1.0,0.0,37.883799,4.0,64.018497,0.0,33.093172,1.0,168.42584,1415317.0
1138,1848828135.0,3.0,-1.0,150.0,3.0,9.667656,-1.0,4.0,51.879276,1.0,0.0,1.0,0.0,20.434926,1.0,66.954697,0.0,1.317503,1.0,121.62257,1353576.0
1139,1848828138.0,2.0,2.0,95.0,3.0,65.139864,-1.0,4.0,-1.0,1.0,0.0,0.0,0.0,75.539103,3.0,138.52744,-1.0,83.175599,0.0,47.553055,1054892.0
1140,1848828144.0,3.0,2.0,139.0,9.0,20.56976,-1.0,2.0,75.613964,1.0,0.0,1.0,0.0,30.953539,3.0,27.078861,1.0,54.335078,1.0,14.080796,1372227.0
1141,1848828146.0,2.0,2.0,106.0,8.0,54.383478,-1.0,2.0,76.106595,1.0,0.0,0.0,0.0,64.894744,1.0,56.986581,0.0,34.437419,0.0,119.709304,1115637.0
1142,1848828148.0,3.0,3.0,125.0,4.0,35.056627,-1.0,3.0,121.087277,1.0,0.0,1.0,0.0,45.767134,3.0,-1.0,1.0,31.137308,1.0,107.081271,1353598.0
1143,1848828151.0,4.0,4.0,152.0,3.0,7.666953,-1.0,4.0,134.442021,1.0,0.0,1.0,0.0,18.429335,-1.0,34.169381,0.0,30.951034,1.0,130.286179,1430669.0
1144,1848828154.0,4.0,2.0,84.0,3.0,76.053732,-1.0,2.0,24.131106,1.0,0.0,1.0,0.0,86.657078,4.0,45.016524,-1.0,30.248261,1.0,2.831904,1202414.0
1145,1848828157.0,2.0,2.0,94.0,3.0,66.158401,-1.0,2.0,39.204639,1.0,0.0,1.0,0.0,76.965471,2.0,35.691037,0.0,14.95834,1.0,185.692405,1097786.0
1146,1848828161.0,3.0,4.0,148.0,7.0,11.796315,-1.0,2.0,89.272936,1.0,0.0,1.0,0.0,22.382565,3.0,113.044661,0.0,20.838191,1.0,190.024763,1305460.0
1147,1848828166.0,3.0,4.0,143.0,2.0,17.268337,-1.0,3.0,24.785359,1.0,-1.0,1.0,0.0,27.304963,3.0,26.751976,-1.0,35.627743,1.0,92.745318,1455104.0
1148,1848828171.0,-1.0,2.0,152.0,3.0,8.040958,-1.0,4.0,105.356521,2.0,0.0,1.0,0.0,18.795914,1.0,-1.0,0.0,1.168921,1.0,55.969545,1492073.0
1149,1848828177.0,4.0,3.0,134.0,8.0,25.682522,-1.0,2.0,11.599052,1.0,-1.0,1.0,0.0,36.553077,-1.0,14.602431,0.0,63.629093,1.0,108.301863,1393902.0
1150,1848828182.0,3.0,2.0,120.0,9.0,39.508779,-1.0,3.0,69.638248,1.0,0.0,1.0,0.0,50.007189,2.0,-1.0,0.0,22.430103,1.0,35.690701,1353970.0
